pl_orbper,pl_rade,disposition,target_encoded
0.7011159715151434,1.5714028701289986,CANDIDATE,0
-0.1766429094569042,-0.6991695968824747,CANDIDATE,0
3.0179091900891386,0.45756106324553353,CANDIDATE,0
0.26552453539195653,0.14361931008684956,CANDIDATE,0
0.2653196172730263,0.2526861098122914,CANDIDATE,0
-0.6387461645893946,0.48073487287457906,CANDIDATE,0
-0.2821227199340043,-1.5538567001854835,CANDIDATE,0
-1.1182701825192585,-0.6297634516026479,CONFIRMED,1
-1.1182757711952294,-0.7239575059109842,CONFIRMED,1
-1.1182694660223391,-0.6297634516026479,CONFIRMED,1
-1.1182694660223391,-0.6495937788254557,CONFIRMED,1
-1.1182734784050874,-0.9867093416131854,CONFIRMED,1
-1.1182747680995424,-0.7799232602241721,CONFIRMED,1
-1.1183176146153186,-0.7368472186058093,CONFIRMED,1
-1.1182728048979833,-0.772541807606863,CONFIRMED,1
-1.1182757711952294,-0.9272183599447624,CONFIRMED,1
-1.1182767742909165,-0.6337295170472095,CONFIRMED,1
-1.1182872351459388,-0.8478970510535319,CONFIRMED,1
0.7114292281720787,0.04446767397281132,CONFIRMED,1
0.7114564550550134,0.38158323676054084,CONFIRMED,1
0.7114358199437364,0.24763093305116254,CONFIRMED,1
0.7113402392546969,0.27251643703509904,CONFIRMED,1
0.7116506257201537,0.07421316480702257,CONFIRMED,1
0.7112859287882111,0.3121770914807143,CONFIRMED,1
0.7112959597450819,1.3235237798439032,CONFIRMED,1
0.7114292281720787,0.3776171713159793,CONFIRMED,1
0.7107005508051129,-0.2529872343693029,CONFIRMED,1
0.711284065896221,0.34192258231492556,CONFIRMED,1
-0.03448705467278738,-0.09434461658684219,CANDIDATE,0
-0.034656434544518624,-0.40057815299623967,CANDIDATE,0
1.3488736094046934,0.3220922550921179,CANDIDATE,0
-0.8377460189660233,-1.006539668835993,CANDIDATE,0
-0.7517610865683931,-1.163199253896173,CANDIDATE,0
-1.075056533721444,0.14361931008684956,FALSE POSITIVE,2
-0.45461792027052256,1.1153053440044234,CANDIDATE,0
1.4790496356974974,-0.1042597801982458,CANDIDATE,0
0.5484534059058701,1.680469669854441,CANDIDATE,0
-0.6000223720869129,-1.0858609777272235,CANDIDATE,0
1.6054210633486228,0.3121770914807143,CANDIDATE,0
1.6050470519567288,0.38492716534914123,CANDIDATE,0
-1.079118354757165,-1.4378492859320589,CANDIDATE,0
0.48173034678954135,-0.6297634516026479,CANDIDATE,0
-1.0958034185177632,-1.3436552316237225,CONFIRMED,1
-1.0958009824282373,-1.1750974502298577,CONFIRMED,1
0.3165308046844791,0.26260127342369544,CANDIDATE,0
-1.0488482228071714,-0.9275536511174457,CANDIDATE,0
1.7875345183303195,0.5501410181544056,CANDIDATE,0
1.1128727077184366,-0.1221070746987729,CONFIRMED,1
1.1122161099415564,-0.4314601793745717,CONFIRMED,1
1.1127738311435682,-0.39210417824608046,CONFIRMED,1
0.4725262273637396,1.402845088735134,CANDIDATE,0
-0.6216534140816937,-0.21332657992368764,CANDIDATE,0
-0.6216718997022127,-0.11615633061477076,CANDIDATE,0
-0.7505238396880822,0.14361931008684956,CANDIDATE,0
0.18012369128296982,-0.17465744183921306,CANDIDATE,0
1.4135404656619095,1.325506812566184,CANDIDATE,0
0.3918680196632275,0.006790052249477013,CANDIDATE,0
-0.46386932849300055,0.14361931008684956,CANDIDATE,0
-0.46368653579893926,-0.2791136904853523,CANDIDATE,0
0.3364290705295354,-1.1455502626678744,FALSE POSITIVE,2
-0.047336710424175206,0.14361931008684956,CANDIDATE,0
0.49432922861916134,0.14361931008684956,CANDIDATE,0
-0.9062775163067585,-2.031370979710691,FALSE POSITIVE,2
-0.18497046655158925,1.3810317287900453,CANDIDATE,0
1.7627245228038246,0.8396637956073972,CANDIDATE,0
-0.22763470551165604,-1.2445035955096846,CANDIDATE,0
-0.7718854788411923,1.0399501005577543,CANDIDATE,0
1.8716286153578199,0.030586444916846187,CANDIDATE,0
-1.0744680031519007,0.14361931008684956,FALSE POSITIVE,2
-0.2836058685570316,0.14361931008684956,CANDIDATE,0
-0.5272012076901079,0.11387381925263786,CANDIDATE,0
0.037778824611531744,0.14361931008684956,CANDIDATE,0
-0.6290261673816705,0.14361931008684956,CANDIDATE,0
1.1796741515977411,0.07619619752930355,CANDIDATE,0
1.2331102052431189,0.24772852800658957,CANDIDATE,0
-0.9383335884778911,-1.4527220313491647,CANDIDATE,0
-0.7158590022336438,2.2674473556495465,CANDIDATE,0
-1.0450916294590882,-0.23315690714649528,CANDIDATE,0
-0.7200886268478736,-1.4725523585719722,CANDIDATE,0
0.13540869484037682,-1.0164548324473968,CANDIDATE,0
0.7937977140190479,0.14361931008684956,CANDIDATE,0
-0.6215330425992452,0.14361931008684956,CANDIDATE,0
-0.11967151671213437,0.055374353945355635,CANDIDATE,0
1.3460597827030736,0.3290328696201007,CANDIDATE,0
-0.5603903480894797,3.6972139484139763,CANDIDATE,0
0.43582711185592016,0.5739374108217747,CANDIDATE,0
-0.16683263363734346,-0.19349625270088042,CANDIDATE,0
0.7034788350557325,-1.2117835555920518,CANDIDATE,0
2.2695831848051586,-1.9336074665022496,CANDIDATE,0
1.5076711082360967,-0.4760784156258888,CANDIDATE,0
